Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1526,500,1000,11.83458289,0.348444212,0.28968277
1527,800,1000,10.02866463,0.180670876,3.504908455
1469,1200,400,4.905334122,0.445332001,0.075585018
1468,1000,400,5.552064482,0.175113704,0.38223107
1465,500,400,7.744055901,0.380459963,0.329470753
1464,350,400,9.560997373,0.242485265,1.111561104
1467,800,400,5.927427024,0.30382381,0.6938345
1466,650,400,6.606803197,0.234066464,0.254079335
1461,-1150,400,5.122094994,0.233724824,0.362477157
1460,-1000,400,5.231357107,0.211137832,0.752437069
1463,200,400,11.76399452,0.385833407,0.885978489
1462,50,400,13.44813805,0.271051294,1.377065626
1490,1000,600,6.526594284,0.203932948,0.921463285
1491,1400,600,5.28905786,0.451275928,0.094378099
1492,1800,600,5.079561729,0.169510039,2.86590482
1528,1400,1000,7.142390659,0.243184176,0.951748994
1529,2000,1000,6.183569022,0.302500657,0.993903369
1418,-200,150,7.467943269,0.190936444,0.149191554
1419,-240,150,6.751051904,0.4331278,0.243191549
1410,0,1200,13.88647808,0.295499527,0.777142386
1411,0,1400,13.72238488,0.386274653,0.937918618
1412,0,1600,14.00987782,0.259935008,0.197401169
1413,0,2000,13.76381752,0.408853096,0.371376293
1414,0,2500,13.9190437,0.200395987,2.618679075
1415,-60,150,12.67070558,0.428363335,0.52850992
1416,-120,150,10.07952802,0.545613621,0.585316718
1417,-160,150,8.720514965,0.169286932,1.473093782
1483,-1000,600,6.393976898,0.316106856,0.397132343
1482,-800,600,7.476242966,0.168108584,3.434060954
1481,-700,600,8.204195857,0.216105879,1.215135337
1480,-600,600,8.719905459,0.534670429,0.293907627
1487,200,600,12.78031604,0.279815284,0.953668691
1486,-1800,600,4.963176217,0.161197106,1.147828993
1485,-1400,600,5.441562541,0.263423949,0.472305702
1484,-1200,600,5.928867304,0.230780949,2.843200825
1489,600,600,8.964324306,0.280528477,1.9125998
1488,400,600,11.01642874,0.37155145,0.387565471
1524,-2200,1000,5.861369024,0.204980252,0.862307874
1525,200,1000,13.56348487,0.233865097,2.004951422
1409,0,1000,13.95668963,0.204517607,1.082852805
1408,0,900,13.98416115,0.220616789,1.479461196
1520,-700,1000,10.68220836,0.426273927,0.316070683
1521,-1000,1000,8.914440216,0.176167331,0.730895468
1522,-1300,1000,7.557106065,0.169194748,3.871625063
1523,-1600,1000,6.712480442,0.155162119,1.180324859
1403,0,300,13.98779847,0.337504312,0.920234014
1402,0,250,14.00657783,0.413087462,0.52743607
1401,0,200,13.56256703,0.512042301,0.212230195
1400,0,150,13.9425082,0.237768149,3.898501293
1407,0,700,13.79085676,0.760298424,0.082251688
1406,0,600,14.16257341,0.273170028,0.690862011
1405,0,500,13.75820797,0.196660573,2.670579522
1404,0,400,13.83185805,0.894427336,0.107443926
1421,-320,150,5.71444276,0.156934723,0.905100179
1420,-280,150,5.901932493,0.375728234,0.238361563
1423,-400,150,5.25081985,0.176384634,1.03375563
1422,-360,150,5.270298165,0.653119301,0.195064053
1425,-440,150,5.066704579,0.191357126,0.607654867
1424,-400,150,5.302343092,0.194961179,0.122742507
1427,300,150,5.863521199,0.323771463,0.198719305
1426,100,150,10.92495356,0.191742973,3.839587629
1454,-500,400,7.521130689,0.380070465,0.206158119
1455,-550,400,7.292422149,0.226879438,1.711235069
1456,-600,400,7.124653954,0.242940812,1.441814093
1457,-650,400,6.807562401,0.163465765,1.567910559
1450,-350,400,9.569854001,0.178370738,3.030129798
1451,-400,400,8.815307334,0.199770823,0.460992317
1452,-400,400,8.955258658,0.570489648,0.210515893
1453,-450,400,8.022024475,0.457290067,0.253096279
1515,-350,1000,12.57849499,0.385678154,0.455200292
1514,-250,1000,13.58580129,0.33775488,0.612411175
1517,-400,1000,12.57071237,0.302865434,0.530272551
1516,-400,1000,12.34739406,0.189645719,1.334490979
1458,-700,400,6.776872949,0.332859934,0.317611934
1459,-850,400,5.640964387,0.219413134,1.577559759
1513,-100,1000,13.82366939,0.822087901,0.321109397
1519,-550,1000,11.69677536,0.222170247,2.492399637
1518,-450,1000,12.0442369,0.17817157,5.810641123
1447,-200,400,11.86600435,0.273799262,1.718566199
1446,-150,400,12.44511461,0.511349483,0.286727863
1445,-100,400,13.3446169,0.863405007,0.206674364
1449,-300,400,10.19324412,0.201807018,1.371158233
1448,-250,400,10.89964254,0.208178632,0.602238446
1472,-250,600,12.07528922,0.325159727,1.404169126
1473,-300,600,11.84002167,0.362509274,0.118852414
1470,-100,600,13.52042316,0.257866244,0.761170151
1471,-200,600,12.6467351,0.700338999,0.045317881
1476,-400,600,11.0575888,0.229284663,0.085703251
1477,-450,600,10.17825858,0.612618619,0.030083541
1474,-350,600,11.24557863,0.251698089,2.472522574
1475,-400,600,10.82038049,0.22545209,2.921542128
1478,-500,600,9.484551388,0.200334456,1.386790732
1479,-550,600,9.314128432,0.285289509,0.863548032